2023-08-22 15:05:37.818490176 +0200 CEST m=+0.002126929,2023-08-22 15:35:37.821663308 +0200 CEST m=+1800.005300054,unl,1800000000000,dscore,8,6,12,8,8,2,0.25,100,1
2023-08-22 15:39:11.513510195 +0200 CEST m=+0.002472216,2023-08-22 16:09:11.514838237 +0200 CEST m=+1800.003800235,unl,1800000000000,dlazy,8,6,12,4,16,2,0.25,100,1
2023-08-22 16:12:45.129345992 +0200 CEST m=+0.002400029,2023-08-22 16:42:45.132494912 +0200 CEST m=+1800.005548948,unl,1800000000000,dlazy,8,6,12,4,16,2,0.25,100,1
2023-08-22 16:46:18.840052874 +0200 CEST m=+0.002146163,2023-08-22 17:16:18.843449938 +0200 CEST m=+1800.005543211,unl,1800000000000,dlazy,8,6,12,4,16,2,0.25,100,1
2023-08-22 17:19:52.981270429 +0200 CEST m=+0.002813546,2023-08-22 17:49:52.984334881 +0200 CEST m=+1800.005877974,unl,1800000000000,dlazy,8,6,12,4,4,2,0.25,100,1
2023-08-22 17:53:26.867691151 +0200 CEST m=+0.002453345,2023-08-22 18:23:26.882099483 +0200 CEST m=+1800.016861680,unl,1800000000000,dlazy,8,6,12,4,4,2,0.25,100,1
2023-08-22 18:27:00.987901204 +0200 CEST m=+0.002207665,2023-08-22 18:57:00.990754132 +0200 CEST m=+1800.005060573,unl,1800000000000,dlazy,8,6,12,4,4,2,0.25,100,1
2023-08-22 19:00:35.219047884 +0200 CEST m=+0.002127798,2023-08-22 19:30:35.221865901 +0200 CEST m=+1800.004945818,unl,1800000000000,dlazy,8,6,12,4,6,2,0.25,100,1
2023-08-22 19:34:08.979746163 +0200 CEST m=+0.003080384,2023-08-22 20:04:08.996977896 +0200 CEST m=+1800.020312111,unl,1800000000000,dlazy,8,6,12,4,6,2,0.25,100,1
2023-08-22 20:07:42.664001337 +0200 CEST m=+0.002154069,2023-08-22 20:37:42.667066673 +0200 CEST m=+1800.005219406,unl,1800000000000,dlazy,8,6,12,4,6,2,0.25,100,1
2023-08-22 20:41:16.586405072 +0200 CEST m=+0.002907224,2023-08-22 21:11:16.589189235 +0200 CEST m=+1800.005691372,unl,1800000000000,dout,8,6,12,4,8,4,0.25,100,1
2023-08-22 21:14:50.617927859 +0200 CEST m=+0.002200122,2023-08-22 21:44:50.620427716 +0200 CEST m=+1800.004699962,unl,1800000000000,dout,8,6,12,4,8,4,0.25,100,1
2023-08-22 21:48:24.112409081 +0200 CEST m=+0.002484050,2023-08-22 22:18:24.115566175 +0200 CEST m=+1800.005641129,unl,1800000000000,dout,8,6,12,4,8,4,0.25,100,1
2023-08-22 22:21:57.894254844 +0200 CEST m=+0.002970121,2023-08-22 22:51:57.901447612 +0200 CEST m=+1800.010162866,unl,1800000000000,dout,8,6,12,4,8,6,0.25,100,1
2023-08-22 22:55:31.682239892 +0200 CEST m=+0.002204164,2023-08-22 23:25:31.683402661 +0200 CEST m=+1800.003366932,unl,1800000000000,dout,8,6,12,4,8,6,0.25,100,1
2023-08-22 23:29:05.666272461 +0200 CEST m=+0.002222795,2023-08-22 23:59:05.669344823 +0200 CEST m=+1800.005295158,unl,1800000000000,dout,8,6,12,4,8,6,0.25,100,1
2023-08-23 00:02:39.158943076 +0200 CEST m=+0.002137537,2023-08-23 00:32:39.164012298 +0200 CEST m=+1800.007206758,unl,1800000000000,dout,8,6,12,4,8,1,0.25,100,1
2023-08-23 00:36:13.244402128 +0200 CEST m=+0.004424686,2023-08-23 01:06:13.250085096 +0200 CEST m=+1800.010107637,unl,1800000000000,dout,8,6,12,4,8,1,0.25,100,1
2023-08-23 01:09:47.006728349 +0200 CEST m=+0.002081889,2023-08-23 01:39:47.011751499 +0200 CEST m=+1800.007105015,unl,1800000000000,dout,8,6,12,4,8,1,0.25,100,1
2023-08-23 01:43:20.863598485 +0200 CEST m=+0.002391341,2023-08-23 02:13:20.867542063 +0200 CEST m=+1800.006334895,unl,1800000000000,gossipFactor,8,6,12,4,8,2,0.50,100,1
2023-08-23 02:16:54.782292902 +0200 CEST m=+0.002867668,2023-08-23 02:46:54.785015371 +0200 CEST m=+1800.005590130,unl,1800000000000,gossipFactor,8,6,12,4,8,2,0.50,100,1
2023-08-23 02:50:28.444517016 +0200 CEST m=+0.002485549,2023-08-23 03:20:28.448094589 +0200 CEST m=+1800.006063122,unl,1800000000000,gossipFactor,8,6,12,4,8,2,0.50,100,1
2023-08-23 03:24:02.190642545 +0200 CEST m=+0.002079075,2023-08-23 03:54:02.250547017 +0200 CEST m=+1800.061983546,unl,1800000000000,gossipFactor,8,6,12,4,8,2,1,100,1
2023-08-23 03:57:36.00896492 +0200 CEST m=+0.002177861,2023-08-23 04:27:36.110092661 +0200 CEST m=+1800.103305598,unl,1800000000000,gossipFactor,8,6,12,4,8,2,1,100,1
2023-08-23 04:31:09.910205117 +0200 CEST m=+0.002039113,2023-08-23 05:01:09.911447101 +0200 CEST m=+1800.003281087,unl,1800000000000,gossipFactor,8,6,12,4,8,2,1,100,1
2023-08-23 05:04:43.733913933 +0200 CEST m=+0.002655121,2023-08-23 05:34:43.735612759 +0200 CEST m=+1800.004353948,unl,1800000000000,gossipFactor,8,6,12,4,8,2,0.15,100,1
2023-08-23 05:38:17.450464796 +0200 CEST m=+0.002478562,2023-08-23 06:08:17.452157521 +0200 CEST m=+1800.004171286,unl,1800000000000,gossipFactor,8,6,12,4,8,2,0.15,100,1
2023-08-23 06:11:51.475308539 +0200 CEST m=+0.003012099,2023-08-23 06:41:51.476932637 +0200 CEST m=+1800.004636192,unl,1800000000000,gossipFactor,8,6,12,4,8,2,0.15,100,1
