,experiment,_time,propagationTime,messageDuplicated,messageReceived,graft,prune,iwant,ihave
0,390,2023-10-04 18:52:00+00:00,1773.4891304347825,8684.0,1193.0,0.0,0.0,0.0,698.0
1,390,2023-10-04 18:52:10+00:00,2037.5556569343066,16138.0,2188.0,0.0,0.0,0.0,1032.0
2,390,2023-10-04 18:52:20+00:00,1770.8026859504132,13689.0,1874.0,0.0,0.0,0.0,1339.0
3,390,2023-10-04 18:52:30+00:00,1765.7519920318725,13750.0,1898.0,0.0,0.0,0.0,963.0
4,390,2023-10-04 18:52:40+00:00,1960.0338818973862,13993.0,1930.0,0.0,0.0,2.0,968.0
5,390,2023-10-04 18:52:50+00:00,1962.1329225352113,16160.0,2210.0,0.0,0.0,0.0,1283.0
6,390,2023-10-04 18:53:00+00:00,1982.2781007751937,13942.0,1926.0,0.0,0.0,0.0,970.0
7,390,2023-10-04 18:53:10+00:00,1808.0531220876048,14533.0,2002.0,0.0,0.0,0.0,961.0
8,390,2023-10-04 18:53:20+00:00,1996.014558689718,15959.0,2179.0,0.0,0.0,0.0,1292.0
9,390,2023-10-04 18:53:30+00:00,1823.9738267148014,14792.0,2039.0,0.0,0.0,0.0,957.0
10,390,2023-10-04 18:53:40+00:00,1776.671826625387,13902.0,1910.0,0.0,0.0,0.0,963.0
11,390,2023-10-04 18:53:50+00:00,1776.1993603411513,14715.0,2001.0,0.0,0.0,0.0,1285.0
12,390,2023-10-04 18:54:00+00:00,1859.7756202804746,13372.0,1829.0,0.0,0.0,0.0,967.0
13,390,2023-10-04 18:54:10+00:00,1825.207343412527,13634.0,1865.0,0.0,0.0,0.0,959.0
14,390,2023-10-04 18:54:20+00:00,1775.3650088809948,15663.0,2161.0,0.0,0.0,0.0,1283.0
15,390,2023-10-04 18:54:30+00:00,1835.593417231365,15640.0,2120.0,0.0,0.0,0.0,968.0
16,390,2023-10-04 18:54:40+00:00,1745.2241566920566,12699.0,1770.0,0.0,0.0,0.0,925.0
17,390,2023-10-04 18:54:50+00:00,1901.5910165484634,11112.0,1592.0,0.0,0.0,0.0,1145.0
18,390,2023-10-04 18:55:00+00:00,1710.5483170466885,12868.0,1827.0,0.0,0.0,0.0,866.0
19,390,2023-10-04 18:55:10+00:00,1646.275413711584,11509.0,1636.0,0.0,0.0,0.0,857.0
20,390,2023-10-04 18:55:20+00:00,1841.6634026927784,11117.0,1568.0,0.0,0.0,0.0,1140.0
21,390,2023-10-04 18:55:30+00:00,1821.7308120133482,12213.0,1736.0,0.0,0.0,0.0,858.0
22,390,2023-10-04 18:55:40+00:00,1658.6762342135476,12335.0,1753.0,0.0,0.0,0.0,853.0
23,390,2023-10-04 18:55:50+00:00,1762.7512376237623,11152.0,1579.0,0.0,0.0,0.0,1147.0
24,390,2023-10-04 18:56:00+00:00,1700.4131326949384,11022.0,1542.0,0.0,0.0,0.0,857.0
25,390,2023-10-04 18:56:10+00:00,1725.5085910652922,12886.0,1817.0,0.0,0.0,0.0,855.0
26,390,2023-10-04 18:56:20+00:00,1881.1644562334218,11354.0,1600.0,0.0,0.0,0.0,1150.0
27,390,2023-10-04 18:56:30+00:00,1792.081043956044,10960.0,1550.0,0.0,0.0,0.0,858.0
28,390,2023-10-04 18:56:40+00:00,1704.1454753722794,12073.0,1713.0,0.0,0.0,0.0,860.0
29,390,2023-10-04 18:56:50+00:00,1687.4190871369294,11196.0,1583.0,0.0,0.0,0.0,1138.0
30,390,2023-10-04 18:57:00+00:00,1597.131506849315,11205.0,1584.0,0.0,0.0,0.0,860.0
31,390,2023-10-04 18:57:10+00:00,1583.536830357143,12965.0,1836.0,0.0,0.0,0.0,860.0
32,390,2023-10-04 18:57:20+00:00,1721.0592991913747,11399.0,1606.0,0.0,0.0,0.0,1147.0
33,390,2023-10-04 18:57:30+00:00,1743.1575682382133,11673.0,1654.0,0.0,0.0,0.0,856.0
34,390,2023-10-04 18:57:40+00:00,1668.6300268096516,11030.0,1571.0,0.0,0.0,0.0,840.0
35,390,2023-10-04 18:57:50+00:00,1623.4258911819888,9112.0,1338.0,0.0,0.0,1.0,826.0
36,390,2023-10-04 18:58:00+00:00,1465.9193548387098,7881.0,1173.0,0.0,0.0,0.0,584.0
37,390,2023-10-04 18:58:10+00:00,1844.2487804878049,7237.0,1080.0,0.0,0.0,0.0,582.0
38,390,2023-10-04 18:58:20+00:00,1748.8237704918033,8517.0,1273.0,0.0,0.0,0.0,781.0
39,390,2023-10-04 18:58:30+00:00,1548.520782396088,7379.0,1085.0,0.0,0.0,0.0,583.0
40,390,2023-10-04 18:58:40+00:00,1593.0098522167489,7197.0,1072.0,0.0,0.0,0.0,587.0
41,390,2023-10-04 18:58:50+00:00,1511.5510204081634,8507.0,1269.0,0.0,0.0,1.0,779.0
42,390,2023-10-04 18:59:00+00:00,1513.641975308642,7044.0,1048.0,0.0,0.0,0.0,579.0
43,390,2023-10-04 18:59:10+00:00,1725.3557213930349,7754.0,1152.0,0.0,0.0,0.0,586.0
44,390,2023-10-04 18:59:20+00:00,1642.9769230769232,8795.0,1309.0,0.0,0.0,0.0,783.0
45,390,2023-10-04 18:59:30+00:00,1707.1608910891089,7287.0,1087.0,0.0,0.0,0.0,584.0
46,390,2023-10-04 18:59:40+00:00,1622.9027431421446,7411.0,1112.0,0.0,0.0,0.0,587.0
47,390,2023-10-04 18:59:50+00:00,1552.1604938271605,8876.0,1321.0,0.0,0.0,0.0,785.0
48,390,2023-10-04 19:00:00+00:00,1676.5536159600997,7201.0,1077.0,0.0,0.0,0.0,580.0
49,390,2023-10-04 19:00:10+00:00,1597.7087155963302,7087.0,1086.0,0.0,0.0,0.0,536.0
50,390,2023-10-04 19:00:20+00:00,1666.9037199124728,7444.0,1140.0,0.0,0.0,0.0,723.0
51,390,2023-10-04 19:00:30+00:00,1722.2262773722628,6636.0,1025.0,0.0,0.0,0.0,540.0
52,390,2023-10-04 19:00:40+00:00,1540.2214111922142,6913.0,1052.0,0.0,0.0,0.0,540.0
53,390,2023-10-04 19:00:50+00:00,1667.9648033126293,8309.0,1269.0,0.0,0.0,0.0,711.0
54,390,2023-10-04 19:01:00+00:00,1624.9323671497584,6964.0,1063.0,0.0,0.0,0.0,534.0
55,390,2023-10-04 19:01:10+00:00,1530.2096385542168,6713.0,1026.0,0.0,0.0,0.0,537.0
56,390,2023-10-04 19:01:20+00:00,1564.986013986014,7758.0,1177.0,0.0,0.0,1.0,705.0
57,390,2023-10-04 19:01:30+00:00,1439.172972972973,6373.0,973.0,0.0,0.0,0.0,442.0
58,390,2023-10-04 19:01:40+00:00,1552.0133333333333,6362.0,976.0,0.0,0.0,0.0,436.0
59,390,2023-10-04 19:01:50+00:00,1701.4164383561645,6177.0,938.0,0.0,0.0,0.0,585.0
60,390,2023-10-04 19:02:00+00:00,1581.5278514588858,6115.0,941.0,0.0,0.0,0.0,439.0
61,390,2023-10-04 19:02:10+00:00,1627.4795640326975,6219.0,937.0,0.0,0.0,0.0,435.0
62,390,2023-10-04 19:02:20+00:00,1599.0849315068492,5863.0,895.0,0.0,0.0,0.0,584.0
63,390,2023-10-04 19:02:30+00:00,1562.1594594594594,6445.0,982.0,0.0,0.0,0.0,440.0
64,390,2023-10-04 19:02:40+00:00,1418.2654028436018,3625.0,554.0,0.0,0.0,0.0,393.0
65,390,2023-10-04 19:06:20+00:00,4390.883582089552,6212.0,718.0,1496.0,222.0,0.0,793.0
66,390,2023-10-04 19:06:30+00:00,3012.9842357779303,47863.0,6402.0,0.0,0.0,0.0,2405.0
67,390,2023-10-04 19:06:40+00:00,2682.6352309756567,43490.0,5846.0,0.0,0.0,0.0,2853.0
68,390,2023-10-04 19:06:50+00:00,2886.544226044226,40514.0,5452.0,0.0,0.0,0.0,2737.0
69,390,2023-10-04 19:07:00+00:00,2822.2291507268556,45090.0,6073.0,0.0,0.0,0.0,2285.0
70,390,2023-10-04 19:07:10+00:00,2665.7575005639524,38333.0,5154.0,0.0,0.0,0.0,2610.0
71,390,2023-10-04 19:07:20+00:00,2662.490081154193,38328.0,5130.0,0.0,0.0,0.0,2533.0
72,390,2023-10-04 19:07:30+00:00,2551.6490108487556,41129.0,5512.0,0.0,0.0,0.0,2187.0
73,390,2023-10-04 19:07:40+00:00,2663.921589236914,40939.0,5485.0,0.0,0.0,0.0,2619.0
74,390,2023-10-04 19:07:50+00:00,2547.2889361702128,41230.0,5527.0,1.0,0.0,0.0,2520.0
75,390,2023-10-04 19:08:00+00:00,2596.717942804428,37666.0,5028.0,0.0,0.0,0.0,2206.0
76,390,2023-10-04 19:08:10+00:00,2458.0134748877094,42555.0,5747.0,0.0,0.0,3.0,2551.0
77,390,2023-10-04 19:08:20+00:00,2260.220091027308,30707.0,4205.0,0.0,0.0,1.0,2247.0
78,390,2023-10-04 19:08:30+00:00,2107.37246216316,28685.0,3956.0,0.0,0.0,0.0,1786.0
79,390,2023-10-04 19:08:40+00:00,2225.9663897280966,31701.0,4396.0,0.0,0.0,2.0,1945.0
80,390,2023-10-04 19:08:50+00:00,2129.307004470939,24666.0,3444.0,0.0,0.0,2.0,1829.0
81,390,2023-10-04 19:09:00+00:00,2227.0087006960557,23132.0,3235.0,0.0,0.0,0.0,1491.0
82,390,2023-10-04 19:09:10+00:00,2120.212202781516,27459.0,3837.0,0.0,0.0,0.0,1749.0
83,390,2023-10-04 19:09:20+00:00,2168.5415977961434,25191.0,3499.0,0.0,0.0,0.0,1718.0
84,390,2023-10-04 19:09:30+00:00,2328.089531680441,26982.0,3761.0,0.0,0.0,4.0,1491.0
85,390,2023-10-04 19:09:40+00:00,2178.7885751805647,21111.0,2929.0,0.0,0.0,0.0,1673.0
86,390,2023-10-04 19:09:50+00:00,1952.0344827586207,26263.0,3610.0,0.0,0.0,0.0,1593.0
87,390,2023-10-04 19:10:00+00:00,2037.0248306997742,19948.0,2744.0,0.0,0.0,0.0,1379.0
88,390,2023-10-04 19:10:10+00:00,2116.276296296296,19978.0,2754.0,0.0,0.0,0.0,1605.0
89,390,2023-10-04 19:10:20+00:00,1961.0155469183787,26592.0,3675.0,0.0,0.0,0.0,1600.0
90,390,2023-10-04 19:10:30+00:00,2137.867701404287,19975.0,2754.0,0.0,0.0,0.0,1366.0
91,390,2023-10-04 19:10:40+00:00,2119.6910511363635,20271.0,2801.0,0.0,0.0,0.0,1592.0
92,390,2023-10-04 19:10:50+00:00,2101.2889012827663,26031.0,3609.0,0.0,0.0,0.0,1595.0
93,390,2023-10-04 19:11:00+00:00,1999.6392128279883,20466.0,2804.0,0.0,0.0,0.0,1370.0
94,390,2023-10-04 19:11:10+00:00,1936.7016776075857,20535.0,2841.0,0.0,0.0,0.0,1605.0
95,390,2023-10-04 19:11:20+00:00,2009.0496209510682,24258.0,3292.0,0.0,0.0,1.0,1466.0
96,390,2023-10-04 19:11:30+00:00,2122.2332439678285,19123.0,2605.0,0.0,0.0,0.0,1243.0
97,390,2023-10-04 19:11:40+00:00,2088.376773049645,19142.0,2603.0,0.0,0.0,0.0,1477.0
98,390,2023-10-04 19:11:50+00:00,1900.5752949340736,23490.0,3204.0,0.0,0.0,0.0,1444.0
99,390,2023-10-04 19:12:00+00:00,1915.9794642857144,19648.0,2664.0,0.0,0.0,0.0,1247.0
100,390,2023-10-04 19:12:10+00:00,2019.1614629794826,19634.0,2671.0,0.0,0.0,0.0,1471.0
101,390,2023-10-04 19:12:20+00:00,2095.633774834437,23942.0,3254.0,0.0,0.0,0.0,1438.0
102,390,2023-10-04 19:12:30+00:00,2021.2564302416213,21989.0,2992.0,0.0,0.0,0.0,1247.0
103,390,2023-10-04 19:12:40+00:00,1880.4239049740163,21800.0,2981.0,0.0,0.0,0.0,1468.0
104,390,2023-10-04 19:12:50+00:00,1898.4803149606298,18657.0,2535.0,0.0,0.0,0.0,1441.0
105,390,2023-10-04 19:13:00+00:00,2000.6290860573715,24648.0,3358.0,0.0,0.0,0.0,1241.0
106,390,2023-10-04 19:13:10+00:00,1973.979947689625,18713.0,2543.0,0.0,0.0,0.0,1483.0
107,390,2023-10-04 19:13:20+00:00,1986.9991258741259,18668.0,2536.0,0.0,0.0,0.0,1432.0
108,390,2023-10-04 19:13:30+00:00,1949.7763426240654,24470.0,3330.0,0.0,0.0,0.0,1257.0
109,390,2023-10-04 19:13:40+00:00,1942.3228813559322,18893.0,2573.0,0.0,0.0,0.0,1470.0
110,390,2023-10-04 19:13:50+00:00,1893.888988361683,18485.0,2519.0,0.0,0.0,0.0,1439.0
111,390,2023-10-04 19:14:00+00:00,1886.9185645272603,24252.0,3308.0,0.0,0.0,0.0,1244.0
112,390,2023-10-04 19:14:10+00:00,1976.6360544217687,18872.0,2571.0,0.0,0.0,0.0,1464.0
113,390,2023-10-04 19:14:20+00:00,2180.80658105939,19309.0,2630.0,0.0,0.0,0.0,1446.0
114,390,2023-10-04 19:14:30+00:00,2096.7635829662263,23309.0,3160.0,0.0,0.0,0.0,1246.0
115,390,2023-10-04 19:14:40+00:00,1881.752545027408,19925.0,2711.0,0.0,0.0,0.0,1470.0
116,390,2023-10-04 19:14:50+00:00,1834.7412167952014,17794.0,2467.0,0.0,0.0,0.0,1335.0
117,390,2023-10-04 19:15:00+00:00,2048.518032786885,20205.0,2777.0,0.0,0.0,0.0,1146.0
118,390,2023-10-04 19:15:10+00:00,1868.4097222222222,20260.0,2785.0,0.0,0.0,0.0,1255.0
119,390,2023-10-04 19:15:20+00:00,1708.9045751633987,14558.0,2035.0,0.0,0.0,0.0,1213.0
120,390,2023-10-04 19:15:30+00:00,1765.201037613489,14605.0,2029.0,0.0,0.0,1.0,1034.0
121,390,2023-10-04 19:15:40+00:00,1749.6525172754195,18587.0,2588.0,0.0,0.0,0.0,1204.0
122,390,2023-10-04 19:15:50+00:00,1640.6497461928934,15179.0,2107.0,0.0,0.0,0.0,1216.0
123,390,2023-10-04 19:16:00+00:00,1728.424778761062,15145.0,2106.0,0.0,0.0,0.0,1037.0
124,390,2023-10-04 19:16:10+00:00,1884.2466019417475,18414.0,2556.0,0.0,0.0,0.0,1196.0
125,390,2023-10-04 19:16:20+00:00,1741.3701117318435,14167.0,1979.0,0.0,0.0,1.0,1145.0
126,390,2023-10-04 19:16:30+00:00,1720.7156862745098,13681.0,1921.0,0.0,0.0,3.0,887.0
127,390,2023-10-04 19:16:40+00:00,2220.0382165605097,13611.0,1913.0,0.0,0.0,0.0,995.0
128,390,2023-10-04 19:16:50+00:00,1949.7601809954751,12350.0,1663.0,0.0,0.0,0.0,854.0
129,390,2023-10-04 19:17:00+00:00,1735.1536585365855,11458.0,1552.0,0.0,0.0,0.0,714.0
130,390,2023-10-04 19:17:10+00:00,1555.5272108843537,10598.0,1437.0,0.0,0.0,0.0,743.0
131,390,2023-10-04 19:17:20+00:00,1843.7972602739726,11404.0,1555.0,0.0,0.0,1.0,750.0
132,390,2023-10-04 19:17:30+00:00,1670.8031746031745,10759.0,1464.0,0.0,0.0,0.0,649.0
133,390,2023-10-04 19:17:40+00:00,1554.4640522875818,8838.0,1225.0,0.0,0.0,0.0,725.0
134,390,2023-10-04 19:17:50+00:00,1552.1341463414635,8610.0,1196.0,0.0,0.0,0.0,631.0
135,390,2023-10-04 19:18:00+00:00,1839.450160771704,9920.0,1394.0,0.0,0.0,0.0,553.0
136,390,2023-10-04 19:18:10+00:00,1822.9182879377431,8470.0,1182.0,0.0,0.0,0.0,654.0
137,390,2023-10-04 19:18:20+00:00,1691.8821292775665,8258.0,1156.0,0.0,0.0,0.0,644.0
138,390,2023-10-04 19:18:30+00:00,1625.89,9919.0,1382.0,0.0,0.0,0.0,559.0
139,390,2023-10-04 19:18:40+00:00,1518.957528957529,8018.0,1132.0,0.0,0.0,0.0,663.0
140,390,2023-10-04 19:18:50+00:00,1582.88416988417,7485.0,1051.0,0.0,0.0,0.0,623.0
141,390,2023-10-04 19:19:00+00:00,1524.36013986014,9181.0,1292.0,0.0,0.0,0.0,551.0
142,390,2023-10-04 19:19:10+00:00,1770.4823529411765,7668.0,1078.0,0.0,0.0,0.0,653.0
143,390,2023-10-04 19:19:20+00:00,1500.092664092664,8463.0,1181.0,0.0,0.0,0.0,639.0
144,390,2023-10-04 19:19:30+00:00,1669.598615916955,9079.0,1282.0,0.0,0.0,0.0,557.0
145,390,2023-10-04 19:19:40+00:00,1687.484496124031,8338.0,1172.0,0.0,0.0,0.0,656.0
146,390,2023-10-04 19:19:50+00:00,1522.9372549019608,8490.0,1183.0,0.0,0.0,0.0,644.0
147,390,2023-10-04 19:20:00+00:00,1487.5696202531647,7485.0,1047.0,0.0,0.0,0.0,560.0
148,390,2023-10-04 19:20:10+00:00,1618.960396039604,9205.0,1294.0,0.0,0.0,0.0,649.0
149,390,2023-10-04 19:20:20+00:00,1544.1295546558704,7566.0,1065.0,0.0,0.0,1.0,623.0
150,390,2023-10-04 19:20:30+00:00,1497.3539325842696,6376.0,878.0,0.0,0.0,0.0,451.0
151,390,2023-10-04 19:20:40+00:00,1434.7448979591836,8132.0,1107.0,0.0,0.0,0.0,516.0
152,390,2023-10-04 19:20:50+00:00,1525.8522727272727,6524.0,895.0,0.0,0.0,0.0,530.0
153,390,2023-10-04 19:21:00+00:00,1278.5530726256984,6695.0,916.0,0.0,0.0,1.0,452.0
154,390,2023-10-04 19:21:10+00:00,1600.6165803108809,8012.0,1097.0,0.0,0.0,0.0,526.0
155,390,2023-10-04 19:21:20+00:00,1371.1542857142856,6922.0,948.0,0.0,0.0,0.0,527.0
156,390,2023-10-04 19:21:30+00:00,1407.971098265896,6706.0,921.0,0.0,0.0,0.0,449.0
157,390,2023-10-04 19:21:40+00:00,1497.278350515464,7664.0,1052.0,0.0,0.0,0.0,521.0
158,390,2023-10-04 19:21:50+00:00,1249.58,6439.0,859.0,0.0,0.0,0.0,483.0
159,390,2023-10-04 19:22:00+00:00,1061.344827586207,1547.0,192.0,0.0,0.0,0.0,106.0
160,391,2023-10-04 19:25:30+00:00,1880.7586206896551,1574.0,192.0,0.0,0.0,0.0,109.0
161,391,2023-10-04 19:25:40+00:00,1113.4310344827586,6412.0,795.0,0.0,0.0,0.0,395.0
162,391,2023-10-04 19:25:50+00:00,1173.2758620689656,4602.0,576.0,0.0,0.0,1.0,361.0
163,391,2023-10-04 19:26:00+00:00,1273.2298850574712,4605.0,575.0,0.0,0.0,0.0,325.0
164,391,2023-10-04 19:26:10+00:00,1151.8706896551723,6171.0,767.0,0.0,0.0,0.0,387.0
165,391,2023-10-04 19:26:20+00:00,1362.5116279069769,4642.0,575.0,0.0,0.0,0.0,372.0
166,391,2023-10-04 19:26:30+00:00,1222.7241379310344,4643.0,575.0,0.0,0.0,0.0,326.0
167,391,2023-10-04 19:26:40+00:00,1157.3130434782609,6142.0,763.0,0.0,0.0,0.0,386.0
168,391,2023-10-04 19:26:50+00:00,1097.16091954023,5016.0,616.0,0.0,0.0,0.0,369.0
169,391,2023-10-04 19:27:00+00:00,1189.2643678160919,4996.0,620.0,0.0,0.0,0.0,326.0
170,391,2023-10-04 19:27:10+00:00,1268.9473684210527,5664.0,708.0,0.0,0.0,0.0,384.0
171,391,2023-10-04 19:27:20+00:00,1075.367816091954,5088.0,633.0,0.0,0.0,0.0,372.0
172,391,2023-10-04 19:27:30+00:00,1080.894117647059,4802.0,602.0,0.0,0.0,0.0,323.0
173,391,2023-10-04 19:27:40+00:00,1326.8055555555557,2453.0,323.0,0.0,0.0,0.0,243.0
174,391,2023-10-04 19:27:50+00:00,1018.7083333333334,2969.0,387.0,0.0,0.0,0.0,247.0
175,391,2023-10-04 19:28:00+00:00,1060.9444444444443,2462.0,319.0,0.0,0.0,0.0,212.0
176,391,2023-10-04 19:28:10+00:00,880.8333333333334,2461.0,323.0,0.0,0.0,0.0,244.0
177,391,2023-10-04 19:28:20+00:00,1062.1458333333333,3095.0,400.0,0.0,0.0,0.0,245.0
178,391,2023-10-04 19:28:30+00:00,837.7777777777778,2614.0,341.0,0.0,0.0,0.0,211.0
179,391,2023-10-04 19:28:40+00:00,1011.9444444444445,2631.0,342.0,0.0,0.0,0.0,241.0
180,391,2023-10-04 19:28:50+00:00,1056.7777777777778,2411.0,315.0,0.0,0.0,0.0,246.0
181,391,2023-10-04 19:29:00+00:00,1058.0625,2982.0,389.0,0.0,0.0,0.0,211.0
182,391,2023-10-04 19:29:10+00:00,914.2222222222222,2561.0,332.0,0.0,0.0,0.0,241.0
183,391,2023-10-04 19:29:20+00:00,1169.2222222222222,2793.0,360.0,0.0,0.0,0.0,249.0
184,391,2023-10-04 19:29:30+00:00,939.8214285714286,2820.0,373.0,0.0,0.0,0.0,212.0
185,391,2023-10-04 19:29:40+00:00,872.156862745098,3092.0,407.0,0.0,0.0,0.0,242.0
186,391,2023-10-04 19:29:50+00:00,904.5581395348837,3007.0,393.0,0.0,0.0,1.0,247.0
187,391,2023-10-04 19:30:00+00:00,826.1086956521739,2840.0,373.0,0.0,0.0,0.0,213.0
188,391,2023-10-04 19:30:10+00:00,1046.1875,2660.0,351.0,0.0,0.0,0.0,243.0
189,391,2023-10-04 19:30:20+00:00,1038.638888888889,3024.0,391.0,0.0,0.0,1.0,249.0
190,391,2023-10-04 19:30:30+00:00,1069.0188679245282,2865.0,374.0,0.0,0.0,0.0,209.0
191,391,2023-10-04 19:30:40+00:00,1037.6458333333333,2453.0,321.0,0.0,0.0,1.0,243.0
192,391,2023-10-04 19:30:50+00:00,994.4634146341464,3020.0,390.0,0.0,0.0,0.0,244.0
193,391,2023-10-04 19:31:00+00:00,1012.9056603773585,2600.0,343.0,0.0,0.0,0.0,210.0
194,391,2023-10-04 19:31:10+00:00,1072.2916666666667,2387.0,315.0,0.0,0.0,0.0,242.0
195,391,2023-10-04 19:31:20+00:00,1130.3902439024391,3120.0,404.0,0.0,0.0,0.0,252.0
196,391,2023-10-04 19:31:30+00:00,994.8448275862069,2677.0,357.0,0.0,0.0,0.0,212.0
197,391,2023-10-04 19:31:40+00:00,886.0566037735849,2598.0,345.0,0.0,0.0,0.0,243.0
198,391,2023-10-04 19:31:50+00:00,888.2857142857143,2758.0,359.0,0.0,0.0,0.0,247.0
199,391,2023-10-04 19:32:00+00:00,921.9137931034483,2848.0,378.0,0.0,0.0,0.0,210.0
200,391,2023-10-04 19:32:10+00:00,742.843137254902,2648.0,353.0,0.0,0.0,0.0,253.0
201,391,2023-10-04 19:32:20+00:00,924.0833333333334,2508.0,326.0,0.0,0.0,0.0,238.0
202,391,2023-10-04 19:32:30+00:00,1011.6666666666666,2946.0,386.0,0.0,0.0,0.0,213.0
203,391,2023-10-04 19:32:40+00:00,983.5,2609.0,338.0,0.0,0.0,0.0,243.0
204,391,2023-10-04 19:32:50+00:00,1428.388888888889,2542.0,336.0,0.0,0.0,0.0,244.0
205,391,2023-10-04 19:33:00+00:00,898.4583333333334,2931.0,383.0,0.0,0.0,0.0,210.0
206,391,2023-10-04 19:33:10+00:00,874.9166666666666,2508.0,325.0,0.0,0.0,0.0,242.0
207,391,2023-10-04 19:33:20+00:00,808.7073170731708,2545.0,332.0,0.0,0.0,0.0,249.0
208,391,2023-10-04 19:33:30+00:00,962.0833333333334,2881.0,379.0,0.0,0.0,0.0,208.0
209,391,2023-10-04 19:33:40+00:00,1027.0833333333333,2529.0,328.0,0.0,0.0,0.0,245.0
210,391,2023-10-04 19:33:50+00:00,886.3428571428572,2522.0,327.0,0.0,0.0,0.0,249.0
211,391,2023-10-04 19:34:00+00:00,957.75,3067.0,397.0,0.0,0.0,0.0,211.0
212,391,2023-10-04 19:34:10+00:00,982.8055555555555,2490.0,326.0,0.0,0.0,0.0,241.0
213,391,2023-10-04 19:34:20+00:00,828.0,2409.0,315.0,0.0,0.0,0.0,249.0
214,391,2023-10-04 19:34:30+00:00,946.4791666666666,2927.0,384.0,0.0,0.0,0.0,207.0
215,391,2023-10-04 19:34:40+00:00,941.5277777777778,2540.0,327.0,0.0,0.0,0.0,245.0
216,391,2023-10-04 19:34:50+00:00,936.2222222222222,2564.0,335.0,0.0,0.0,0.0,243.0
217,391,2023-10-04 19:35:00+00:00,863.1458333333334,3106.0,405.0,0.0,0.0,0.0,208.0
218,391,2023-10-04 19:35:10+00:00,1039.7777777777778,2534.0,327.0,0.0,0.0,0.0,243.0
219,391,2023-10-04 19:35:20+00:00,1082.0,2553.0,332.0,0.0,0.0,0.0,248.0
220,391,2023-10-04 19:35:30+00:00,984.9166666666666,2876.0,378.0,0.0,0.0,0.0,208.0
221,391,2023-10-04 19:35:40+00:00,1032.4722222222222,2535.0,329.0,0.0,0.0,0.0,255.0
222,391,2023-10-04 19:35:50+00:00,888.7777777777778,2584.0,337.0,0.0,0.0,0.0,237.0
223,391,2023-10-04 19:36:00+00:00,1028.1944444444443,2405.0,311.0,0.0,0.0,0.0,211.0
224,391,2023-10-04 19:36:10+00:00,871.7777777777778,2382.0,310.0,0.0,0.0,0.0,198.0
225,391,2023-10-04 19:40:00+00:00,2294.1212598425195,10812.0,1448.0,1537.0,125.0,0.0,1211.0
226,391,2023-10-04 19:40:10+00:00,2173.447573019542,37527.0,5421.0,0.0,0.0,0.0,2107.0
227,391,2023-10-04 19:40:20+00:00,1996.1565615736997,28644.0,4145.0,0.0,0.0,0.0,1904.0
228,391,2023-10-04 19:40:30+00:00,2031.8389752973467,27731.0,3961.0,0.0,0.0,0.0,1621.0
229,391,2023-10-04 19:40:40+00:00,2024.1397670549086,36439.0,5196.0,0.0,0.0,0.0,1994.0
230,391,2023-10-04 19:40:50+00:00,1990.1542027194066,27314.0,3894.0,0.0,0.0,0.0,1781.0
231,391,2023-10-04 19:41:00+00:00,1988.438629283489,27352.0,3897.0,0.0,0.0,0.0,1614.0
232,391,2023-10-04 19:41:10+00:00,2031.3425541724298,36429.0,5200.0,0.0,0.0,0.0,2003.0
233,391,2023-10-04 19:41:20+00:00,1916.2776901230673,27273.0,3890.0,0.0,0.0,0.0,1779.0
234,391,2023-10-04 19:41:30+00:00,1937.879869067103,26499.0,3786.0,0.0,0.0,2.0,1569.0
235,391,2023-10-04 19:41:40+00:00,1954.5184773548208,33493.0,4818.0,0.0,0.0,0.0,1871.0
236,391,2023-10-04 19:41:50+00:00,2139.7340248962655,23524.0,3420.0,0.0,0.0,1.0,1593.0
237,391,2023-10-04 19:42:00+00:00,2207.940609951846,25280.0,3752.0,0.0,0.0,3.0,1340.0
238,391,2023-10-04 19:42:10+00:00,2413.3153526970955,24052.0,3566.0,0.0,0.0,0.0,1652.0
239,391,2023-10-04 19:42:20+00:00,2082.590717299578,25988.0,3845.0,0.0,0.0,0.0,1484.0
240,391,2023-10-04 19:42:30+00:00,2134.8028427326913,23061.0,3412.0,0.0,0.0,0.0,1342.0
241,391,2023-10-04 19:42:40+00:00,2125.3837420526793,23012.0,3414.0,0.0,0.0,0.0,1644.0
242,391,2023-10-04 19:42:50+00:00,1978.973285841496,25570.0,3779.0,0.0,0.0,0.0,1483.0
243,391,2023-10-04 19:43:00+00:00,2027.28111814346,24549.0,3618.0,0.0,0.0,0.0,1230.0
244,391,2023-10-04 19:43:10+00:00,2152.297435897436,22218.0,3293.0,0.0,0.0,0.0,1509.0
245,391,2023-10-04 19:43:20+00:00,2096.9142312579415,19425.0,2875.0,0.0,0.0,0.0,1361.0
246,391,2023-10-04 19:43:30+00:00,2079.082699137494,25567.0,3775.0,0.0,0.0,0.0,1226.0
247,391,2023-10-04 19:43:40+00:00,2124.513314447592,21739.0,3215.0,0.0,0.0,0.0,1501.0
248,391,2023-10-04 19:43:50+00:00,2146.156486329261,20852.0,3115.0,0.0,0.0,1.0,1359.0
249,391,2023-10-04 19:44:00+00:00,1707.0084745762713,18059.0,2705.0,0.0,0.0,0.0,1151.0
250,391,2023-10-04 19:44:10+00:00,1739.698135198135,22403.0,3383.0,0.0,0.0,0.0,1400.0
